id,part,type,partition,name,startAddr,endAddr,programAlign,eraseAlign
15,"PIC24EP128GP202",3,0,"reset",0,4,4,2048
16,"PIC24EP128GP202",3,0,"ivt",4,512,4,2048
17,"PIC24EP128GP202",3,0,"program",512,88044,4,2048
1,"PIC24EP128GP202",4,0,"Reserved",88044,88046,4,2048
2,"PIC24EP128GP202",4,0,"Reserved",88046,88048,4,2048
3,"PIC24EP128GP202",4,0,"FICD",88048,88050,4,2048
4,"PIC24EP128GP202",4,0,"FPOR",88050,88052,4,2048
5,"PIC24EP128GP202",4,0,"FWDT",88052,88054,4,2048
6,"PIC24EP128GP202",4,0,"FOSC",88054,88056,4,2048
7,"PIC24EP128GP202",4,0,"FOSCSEL",88056,88058,4,2048
8,"PIC24EP128GP202",4,0,"FGS",88058,88060,4,2048
9,"PIC24EP128GP202",4,0,"Reserved",88060,88062,4,2048
10,"PIC24EP128GP202",4,0,"Reserved",88062,88064,4,2048
11,"PIC24EP128GP202",4,0,"FUID0",8392696,8392698,4,2048
12,"PIC24EP128GP202",4,0,"FUID1",8392698,8392700,4,2048
13,"PIC24EP128GP202",4,0,"FUID2",8392700,8392702,4,2048
14,"PIC24EP128GP202",4,0,"FUID3",8392702,8392704,4,2048
32,"PIC24EP128GP204",3,0,"reset",0,4,4,2048
33,"PIC24EP128GP204",3,0,"ivt",4,512,4,2048
34,"PIC24EP128GP204",3,0,"program",512,88044,4,2048
18,"PIC24EP128GP204",4,0,"Reserved",88044,88046,4,2048
19,"PIC24EP128GP204",4,0,"Reserved",88046,88048,4,2048
20,"PIC24EP128GP204",4,0,"FICD",88048,88050,4,2048
21,"PIC24EP128GP204",4,0,"FPOR",88050,88052,4,2048
22,"PIC24EP128GP204",4,0,"FWDT",88052,88054,4,2048
23,"PIC24EP128GP204",4,0,"FOSC",88054,88056,4,2048
24,"PIC24EP128GP204",4,0,"FOSCSEL",88056,88058,4,2048
25,"PIC24EP128GP204",4,0,"FGS",88058,88060,4,2048
26,"PIC24EP128GP204",4,0,"Reserved",88060,88062,4,2048
27,"PIC24EP128GP204",4,0,"Reserved",88062,88064,4,2048
28,"PIC24EP128GP204",4,0,"FUID0",8392696,8392698,4,2048
29,"PIC24EP128GP204",4,0,"FUID1",8392698,8392700,4,2048
30,"PIC24EP128GP204",4,0,"FUID2",8392700,8392702,4,2048
31,"PIC24EP128GP204",4,0,"FUID3",8392702,8392704,4,2048
49,"PIC24EP128GP206",3,0,"reset",0,4,4,2048
50,"PIC24EP128GP206",3,0,"ivt",4,512,4,2048
51,"PIC24EP128GP206",3,0,"program",512,88044,4,2048
35,"PIC24EP128GP206",4,0,"Reserved",88044,88046,4,2048
36,"PIC24EP128GP206",4,0,"Reserved",88046,88048,4,2048
37,"PIC24EP128GP206",4,0,"FICD",88048,88050,4,2048
38,"PIC24EP128GP206",4,0,"FPOR",88050,88052,4,2048
39,"PIC24EP128GP206",4,0,"FWDT",88052,88054,4,2048
40,"PIC24EP128GP206",4,0,"FOSC",88054,88056,4,2048
41,"PIC24EP128GP206",4,0,"FOSCSEL",88056,88058,4,2048
42,"PIC24EP128GP206",4,0,"FGS",88058,88060,4,2048
43,"PIC24EP128GP206",4,0,"Reserved",88060,88062,4,2048
44,"PIC24EP128GP206",4,0,"Reserved",88062,88064,4,2048
45,"PIC24EP128GP206",4,0,"FUID0",8392696,8392698,4,2048
46,"PIC24EP128GP206",4,0,"FUID1",8392698,8392700,4,2048
47,"PIC24EP128GP206",4,0,"FUID2",8392700,8392702,4,2048
48,"PIC24EP128GP206",4,0,"FUID3",8392702,8392704,4,2048
66,"PIC24EP128MC202",3,0,"reset",0,4,4,2048
67,"PIC24EP128MC202",3,0,"ivt",4,512,4,2048
68,"PIC24EP128MC202",3,0,"program",512,88044,4,2048
52,"PIC24EP128MC202",4,0,"Reserved",88044,88046,4,2048
53,"PIC24EP128MC202",4,0,"Reserved",88046,88048,4,2048
54,"PIC24EP128MC202",4,0,"FICD",88048,88050,4,2048
55,"PIC24EP128MC202",4,0,"FPOR",88050,88052,4,2048
56,"PIC24EP128MC202",4,0,"FWDT",88052,88054,4,2048
57,"PIC24EP128MC202",4,0,"FOSC",88054,88056,4,2048
58,"PIC24EP128MC202",4,0,"FOSCSEL",88056,88058,4,2048
59,"PIC24EP128MC202",4,0,"FGS",88058,88060,4,2048
60,"PIC24EP128MC202",4,0,"Reserved",88060,88062,4,2048
61,"PIC24EP128MC202",4,0,"Reserved",88062,88064,4,2048
62,"PIC24EP128MC202",4,0,"FUID0",8392696,8392698,4,2048
63,"PIC24EP128MC202",4,0,"FUID1",8392698,8392700,4,2048
64,"PIC24EP128MC202",4,0,"FUID2",8392700,8392702,4,2048
65,"PIC24EP128MC202",4,0,"FUID3",8392702,8392704,4,2048
83,"PIC24EP128MC204",3,0,"reset",0,4,4,2048
84,"PIC24EP128MC204",3,0,"ivt",4,512,4,2048
85,"PIC24EP128MC204",3,0,"program",512,88044,4,2048
69,"PIC24EP128MC204",4,0,"Reserved",88044,88046,4,2048
70,"PIC24EP128MC204",4,0,"Reserved",88046,88048,4,2048
71,"PIC24EP128MC204",4,0,"FICD",88048,88050,4,2048
72,"PIC24EP128MC204",4,0,"FPOR",88050,88052,4,2048
73,"PIC24EP128MC204",4,0,"FWDT",88052,88054,4,2048
74,"PIC24EP128MC204",4,0,"FOSC",88054,88056,4,2048
75,"PIC24EP128MC204",4,0,"FOSCSEL",88056,88058,4,2048
76,"PIC24EP128MC204",4,0,"FGS",88058,88060,4,2048
77,"PIC24EP128MC204",4,0,"Reserved",88060,88062,4,2048
78,"PIC24EP128MC204",4,0,"Reserved",88062,88064,4,2048
79,"PIC24EP128MC204",4,0,"FUID0",8392696,8392698,4,2048
80,"PIC24EP128MC204",4,0,"FUID1",8392698,8392700,4,2048
81,"PIC24EP128MC204",4,0,"FUID2",8392700,8392702,4,2048
82,"PIC24EP128MC204",4,0,"FUID3",8392702,8392704,4,2048
100,"PIC24EP128MC206",3,0,"reset",0,4,4,2048
101,"PIC24EP128MC206",3,0,"ivt",4,512,4,2048
102,"PIC24EP128MC206",3,0,"program",512,88044,4,2048
86,"PIC24EP128MC206",4,0,"Reserved",88044,88046,4,2048
87,"PIC24EP128MC206",4,0,"Reserved",88046,88048,4,2048
88,"PIC24EP128MC206",4,0,"FICD",88048,88050,4,2048
89,"PIC24EP128MC206",4,0,"FPOR",88050,88052,4,2048
90,"PIC24EP128MC206",4,0,"FWDT",88052,88054,4,2048
91,"PIC24EP128MC206",4,0,"FOSC",88054,88056,4,2048
92,"PIC24EP128MC206",4,0,"FOSCSEL",88056,88058,4,2048
93,"PIC24EP128MC206",4,0,"FGS",88058,88060,4,2048
94,"PIC24EP128MC206",4,0,"Reserved",88060,88062,4,2048
95,"PIC24EP128MC206",4,0,"Reserved",88062,88064,4,2048
96,"PIC24EP128MC206",4,0,"FUID0",8392696,8392698,4,2048
97,"PIC24EP128MC206",4,0,"FUID1",8392698,8392700,4,2048
98,"PIC24EP128MC206",4,0,"FUID2",8392700,8392702,4,2048
99,"PIC24EP128MC206",4,0,"FUID3",8392702,8392704,4,2048
117,"PIC24EP256GP202",3,0,"reset",0,4,4,2048
118,"PIC24EP256GP202",3,0,"ivt",4,512,4,2048
119,"PIC24EP256GP202",3,0,"program",512,176108,4,2048
103,"PIC24EP256GP202",4,0,"Reserved",176108,176110,4,2048
104,"PIC24EP256GP202",4,0,"Reserved",176110,176112,4,2048
105,"PIC24EP256GP202",4,0,"FICD",176112,176114,4,2048
106,"PIC24EP256GP202",4,0,"FPOR",176114,176116,4,2048
107,"PIC24EP256GP202",4,0,"FWDT",176116,176118,4,2048
108,"PIC24EP256GP202",4,0,"FOSC",176118,176120,4,2048
109,"PIC24EP256GP202",4,0,"FOSCSEL",176120,176122,4,2048
110,"PIC24EP256GP202",4,0,"FGS",176122,176124,4,2048
111,"PIC24EP256GP202",4,0,"Reserved",176124,176126,4,2048
112,"PIC24EP256GP202",4,0,"Reserved",176126,176128,4,2048
113,"PIC24EP256GP202",4,0,"FUID0",8392696,8392698,4,2048
114,"PIC24EP256GP202",4,0,"FUID1",8392698,8392700,4,2048
115,"PIC24EP256GP202",4,0,"FUID2",8392700,8392702,4,2048
116,"PIC24EP256GP202",4,0,"FUID3",8392702,8392704,4,2048
134,"PIC24EP256GP204",3,0,"reset",0,4,4,2048
135,"PIC24EP256GP204",3,0,"ivt",4,512,4,2048
136,"PIC24EP256GP204",3,0,"program",512,176108,4,2048
120,"PIC24EP256GP204",4,0,"Reserved",176108,176110,4,2048
121,"PIC24EP256GP204",4,0,"Reserved",176110,176112,4,2048
122,"PIC24EP256GP204",4,0,"FICD",176112,176114,4,2048
123,"PIC24EP256GP204",4,0,"FPOR",176114,176116,4,2048
124,"PIC24EP256GP204",4,0,"FWDT",176116,176118,4,2048
125,"PIC24EP256GP204",4,0,"FOSC",176118,176120,4,2048
126,"PIC24EP256GP204",4,0,"FOSCSEL",176120,176122,4,2048
127,"PIC24EP256GP204",4,0,"FGS",176122,176124,4,2048
128,"PIC24EP256GP204",4,0,"Reserved",176124,176126,4,2048
129,"PIC24EP256GP204",4,0,"Reserved",176126,176128,4,2048
130,"PIC24EP256GP204",4,0,"FUID0",8392696,8392698,4,2048
131,"PIC24EP256GP204",4,0,"FUID1",8392698,8392700,4,2048
132,"PIC24EP256GP204",4,0,"FUID2",8392700,8392702,4,2048
133,"PIC24EP256GP204",4,0,"FUID3",8392702,8392704,4,2048
151,"PIC24EP256GP206",3,0,"reset",0,4,4,2048
152,"PIC24EP256GP206",3,0,"ivt",4,512,4,2048
153,"PIC24EP256GP206",3,0,"program",512,176108,4,2048
137,"PIC24EP256GP206",4,0,"Reserved",176108,176110,4,2048
138,"PIC24EP256GP206",4,0,"Reserved",176110,176112,4,2048
139,"PIC24EP256GP206",4,0,"FICD",176112,176114,4,2048
140,"PIC24EP256GP206",4,0,"FPOR",176114,176116,4,2048
141,"PIC24EP256GP206",4,0,"FWDT",176116,176118,4,2048
142,"PIC24EP256GP206",4,0,"FOSC",176118,176120,4,2048
143,"PIC24EP256GP206",4,0,"FOSCSEL",176120,176122,4,2048
144,"PIC24EP256GP206",4,0,"FGS",176122,176124,4,2048
145,"PIC24EP256GP206",4,0,"Reserved",176124,176126,4,2048
146,"PIC24EP256GP206",4,0,"Reserved",176126,176128,4,2048
147,"PIC24EP256GP206",4,0,"FUID0",8392696,8392698,4,2048
148,"PIC24EP256GP206",4,0,"FUID1",8392698,8392700,4,2048
149,"PIC24EP256GP206",4,0,"FUID2",8392700,8392702,4,2048
150,"PIC24EP256GP206",4,0,"FUID3",8392702,8392704,4,2048
162,"PIC24EP256GU810",3,0,"reset",0,4,4,2048
163,"PIC24EP256GU810",3,0,"ivt",4,512,4,2048
164,"PIC24EP256GU810",3,0,"program",512,175104,4,2048
165,"PIC24EP256GU810",3,0,"auxflash",8372224,8388602,4,2048
154,"PIC24EP256GU810",5,0,"FGS",16252932,16252934,2,2
155,"PIC24EP256GU810",5,0,"FOSCSEL",16252934,16252936,2,2
156,"PIC24EP256GU810",5,0,"FOSC",16252936,16252938,2,2
157,"PIC24EP256GU810",5,0,"FWDT",16252938,16252940,2,2
158,"PIC24EP256GU810",5,0,"FPOR",16252940,16252942,2,2
159,"PIC24EP256GU810",5,0,"FICD",16252942,16252944,2,2
160,"PIC24EP256GU810",5,0,"FAS",16252944,16252946,2,2
161,"PIC24EP256GU810",5,0,"FUID0",16252946,16252948,2,2
174,"PIC24EP256GU814",3,0,"reset",0,4,4,2048
175,"PIC24EP256GU814",3,0,"ivt",4,512,4,2048
176,"PIC24EP256GU814",3,0,"program",512,175104,4,2048
177,"PIC24EP256GU814",3,0,"auxflash",8372224,8388602,4,2048
166,"PIC24EP256GU814",5,0,"FGS",16252932,16252934,2,2
167,"PIC24EP256GU814",5,0,"FOSCSEL",16252934,16252936,2,2
168,"PIC24EP256GU814",5,0,"FOSC",16252936,16252938,2,2
169,"PIC24EP256GU814",5,0,"FWDT",16252938,16252940,2,2
170,"PIC24EP256GU814",5,0,"FPOR",16252940,16252942,2,2
171,"PIC24EP256GU814",5,0,"FICD",16252942,16252944,2,2
172,"PIC24EP256GU814",5,0,"FAS",16252944,16252946,2,2
173,"PIC24EP256GU814",5,0,"FUID0",16252946,16252948,2,2
192,"PIC24EP256MC202",3,0,"reset",0,4,4,2048
193,"PIC24EP256MC202",3,0,"ivt",4,512,4,2048
194,"PIC24EP256MC202",3,0,"program",512,176108,4,2048
178,"PIC24EP256MC202",4,0,"Reserved",176108,176110,4,2048
179,"PIC24EP256MC202",4,0,"Reserved",176110,176112,4,2048
180,"PIC24EP256MC202",4,0,"FICD",176112,176114,4,2048
181,"PIC24EP256MC202",4,0,"FPOR",176114,176116,4,2048
182,"PIC24EP256MC202",4,0,"FWDT",176116,176118,4,2048
183,"PIC24EP256MC202",4,0,"FOSC",176118,176120,4,2048
184,"PIC24EP256MC202",4,0,"FOSCSEL",176120,176122,4,2048
185,"PIC24EP256MC202",4,0,"FGS",176122,176124,4,2048
186,"PIC24EP256MC202",4,0,"Reserved",176124,176126,4,2048
187,"PIC24EP256MC202",4,0,"Reserved",176126,176128,4,2048
188,"PIC24EP256MC202",4,0,"FUID0",8392696,8392698,4,2048
189,"PIC24EP256MC202",4,0,"FUID1",8392698,8392700,4,2048
190,"PIC24EP256MC202",4,0,"FUID2",8392700,8392702,4,2048
191,"PIC24EP256MC202",4,0,"FUID3",8392702,8392704,4,2048
209,"PIC24EP256MC204",3,0,"reset",0,4,4,2048
210,"PIC24EP256MC204",3,0,"ivt",4,512,4,2048
211,"PIC24EP256MC204",3,0,"program",512,176108,4,2048
195,"PIC24EP256MC204",4,0,"Reserved",176108,176110,4,2048
196,"PIC24EP256MC204",4,0,"Reserved",176110,176112,4,2048
197,"PIC24EP256MC204",4,0,"FICD",176112,176114,4,2048
198,"PIC24EP256MC204",4,0,"FPOR",176114,176116,4,2048
199,"PIC24EP256MC204",4,0,"FWDT",176116,176118,4,2048
200,"PIC24EP256MC204",4,0,"FOSC",176118,176120,4,2048
201,"PIC24EP256MC204",4,0,"FOSCSEL",176120,176122,4,2048
202,"PIC24EP256MC204",4,0,"FGS",176122,176124,4,2048
203,"PIC24EP256MC204",4,0,"Reserved",176124,176126,4,2048
204,"PIC24EP256MC204",4,0,"Reserved",176126,176128,4,2048
205,"PIC24EP256MC204",4,0,"FUID0",8392696,8392698,4,2048
206,"PIC24EP256MC204",4,0,"FUID1",8392698,8392700,4,2048
207,"PIC24EP256MC204",4,0,"FUID2",8392700,8392702,4,2048
208,"PIC24EP256MC204",4,0,"FUID3",8392702,8392704,4,2048
226,"PIC24EP256MC206",3,0,"reset",0,4,4,2048
227,"PIC24EP256MC206",3,0,"ivt",4,512,4,2048
228,"PIC24EP256MC206",3,0,"program",512,176108,4,2048
212,"PIC24EP256MC206",4,0,"Reserved",176108,176110,4,2048
213,"PIC24EP256MC206",4,0,"Reserved",176110,176112,4,2048
214,"PIC24EP256MC206",4,0,"FICD",176112,176114,4,2048
215,"PIC24EP256MC206",4,0,"FPOR",176114,176116,4,2048
216,"PIC24EP256MC206",4,0,"FWDT",176116,176118,4,2048
217,"PIC24EP256MC206",4,0,"FOSC",176118,176120,4,2048
218,"PIC24EP256MC206",4,0,"FOSCSEL",176120,176122,4,2048
219,"PIC24EP256MC206",4,0,"FGS",176122,176124,4,2048
220,"PIC24EP256MC206",4,0,"Reserved",176124,176126,4,2048
221,"PIC24EP256MC206",4,0,"Reserved",176126,176128,4,2048
222,"PIC24EP256MC206",4,0,"FUID0",8392696,8392698,4,2048
223,"PIC24EP256MC206",4,0,"FUID1",8392698,8392700,4,2048
224,"PIC24EP256MC206",4,0,"FUID2",8392700,8392702,4,2048
225,"PIC24EP256MC206",4,0,"FUID3",8392702,8392704,4,2048
243,"PIC24EP32GP202",3,0,"reset",0,4,4,1024
244,"PIC24EP32GP202",3,0,"ivt",4,512,4,1024
245,"PIC24EP32GP202",3,0,"program",512,22508,4,1024
229,"PIC24EP32GP202",4,0,"Reserved",22508,22510,4,1024
230,"PIC24EP32GP202",4,0,"Reserved",22510,22512,4,1024
231,"PIC24EP32GP202",4,0,"FICD",22512,22514,4,1024
232,"PIC24EP32GP202",4,0,"FPOR",22514,22516,4,1024
233,"PIC24EP32GP202",4,0,"FWDT",22516,22518,4,1024
234,"PIC24EP32GP202",4,0,"FOSC",22518,22520,4,1024
235,"PIC24EP32GP202",4,0,"FOSCSEL",22520,22522,4,1024
236,"PIC24EP32GP202",4,0,"FGS",22522,22524,4,1024
237,"PIC24EP32GP202",4,0,"Reserved",22524,22526,4,1024
238,"PIC24EP32GP202",4,0,"Reserved",22526,22528,4,1024
239,"PIC24EP32GP202",4,0,"FUID0",8392696,8392698,4,1024
240,"PIC24EP32GP202",4,0,"FUID1",8392698,8392700,4,1024
241,"PIC24EP32GP202",4,0,"FUID2",8392700,8392702,4,1024
242,"PIC24EP32GP202",4,0,"FUID3",8392702,8392704,4,1024
260,"PIC24EP32GP203",3,0,"reset",0,4,4,1024
261,"PIC24EP32GP203",3,0,"ivt",4,512,4,1024
262,"PIC24EP32GP203",3,0,"program",512,22508,4,1024
246,"PIC24EP32GP203",4,0,"Reserved",22508,22510,4,1024
247,"PIC24EP32GP203",4,0,"Reserved",22510,22512,4,1024
248,"PIC24EP32GP203",4,0,"FICD",22512,22514,4,1024
249,"PIC24EP32GP203",4,0,"FPOR",22514,22516,4,1024
250,"PIC24EP32GP203",4,0,"FWDT",22516,22518,4,1024
251,"PIC24EP32GP203",4,0,"FOSC",22518,22520,4,1024
252,"PIC24EP32GP203",4,0,"FOSCSEL",22520,22522,4,1024
253,"PIC24EP32GP203",4,0,"FGS",22522,22524,4,1024
254,"PIC24EP32GP203",4,0,"Reserved",22524,22526,4,1024
255,"PIC24EP32GP203",4,0,"Reserved",22526,22528,4,1024
256,"PIC24EP32GP203",4,0,"FUID0",8392696,8392698,4,1024
257,"PIC24EP32GP203",4,0,"FUID1",8392698,8392700,4,1024
258,"PIC24EP32GP203",4,0,"FUID2",8392700,8392702,4,1024
259,"PIC24EP32GP203",4,0,"FUID3",8392702,8392704,4,1024
277,"PIC24EP32GP204",3,0,"reset",0,4,4,1024
278,"PIC24EP32GP204",3,0,"ivt",4,512,4,1024
279,"PIC24EP32GP204",3,0,"program",512,22508,4,1024
263,"PIC24EP32GP204",4,0,"Reserved",22508,22510,4,1024
264,"PIC24EP32GP204",4,0,"Reserved",22510,22512,4,1024
265,"PIC24EP32GP204",4,0,"FICD",22512,22514,4,1024
266,"PIC24EP32GP204",4,0,"FPOR",22514,22516,4,1024
267,"PIC24EP32GP204",4,0,"FWDT",22516,22518,4,1024
268,"PIC24EP32GP204",4,0,"FOSC",22518,22520,4,1024
269,"PIC24EP32GP204",4,0,"FOSCSEL",22520,22522,4,1024
270,"PIC24EP32GP204",4,0,"FGS",22522,22524,4,1024
271,"PIC24EP32GP204",4,0,"Reserved",22524,22526,4,1024
272,"PIC24EP32GP204",4,0,"Reserved",22526,22528,4,1024
273,"PIC24EP32GP204",4,0,"FUID0",8392696,8392698,4,1024
274,"PIC24EP32GP204",4,0,"FUID1",8392698,8392700,4,1024
275,"PIC24EP32GP204",4,0,"FUID2",8392700,8392702,4,1024
276,"PIC24EP32GP204",4,0,"FUID3",8392702,8392704,4,1024
294,"PIC24EP32MC202",3,0,"reset",0,4,4,1024
295,"PIC24EP32MC202",3,0,"ivt",4,512,4,1024
296,"PIC24EP32MC202",3,0,"program",512,22508,4,1024
280,"PIC24EP32MC202",4,0,"Reserved",22508,22510,4,1024
281,"PIC24EP32MC202",4,0,"Reserved",22510,22512,4,1024
282,"PIC24EP32MC202",4,0,"FICD",22512,22514,4,1024
283,"PIC24EP32MC202",4,0,"FPOR",22514,22516,4,1024
284,"PIC24EP32MC202",4,0,"FWDT",22516,22518,4,1024
285,"PIC24EP32MC202",4,0,"FOSC",22518,22520,4,1024
286,"PIC24EP32MC202",4,0,"FOSCSEL",22520,22522,4,1024
287,"PIC24EP32MC202",4,0,"FGS",22522,22524,4,1024
288,"PIC24EP32MC202",4,0,"Reserved",22524,22526,4,1024
289,"PIC24EP32MC202",4,0,"Reserved",22526,22528,4,1024
290,"PIC24EP32MC202",4,0,"FUID0",8392696,8392698,4,1024
291,"PIC24EP32MC202",4,0,"FUID1",8392698,8392700,4,1024
292,"PIC24EP32MC202",4,0,"FUID2",8392700,8392702,4,1024
293,"PIC24EP32MC202",4,0,"FUID3",8392702,8392704,4,1024
311,"PIC24EP32MC203",3,0,"reset",0,4,4,1024
312,"PIC24EP32MC203",3,0,"ivt",4,512,4,1024
313,"PIC24EP32MC203",3,0,"program",512,22508,4,1024
297,"PIC24EP32MC203",4,0,"Reserved",22508,22510,4,1024
298,"PIC24EP32MC203",4,0,"Reserved",22510,22512,4,1024
299,"PIC24EP32MC203",4,0,"FICD",22512,22514,4,1024
300,"PIC24EP32MC203",4,0,"FPOR",22514,22516,4,1024
301,"PIC24EP32MC203",4,0,"FWDT",22516,22518,4,1024
302,"PIC24EP32MC203",4,0,"FOSC",22518,22520,4,1024
303,"PIC24EP32MC203",4,0,"FOSCSEL",22520,22522,4,1024
304,"PIC24EP32MC203",4,0,"FGS",22522,22524,4,1024
305,"PIC24EP32MC203",4,0,"Reserved",22524,22526,4,1024
306,"PIC24EP32MC203",4,0,"Reserved",22526,22528,4,1024
307,"PIC24EP32MC203",4,0,"FUID0",8392696,8392698,4,1024
308,"PIC24EP32MC203",4,0,"FUID1",8392698,8392700,4,1024
309,"PIC24EP32MC203",4,0,"FUID2",8392700,8392702,4,1024
310,"PIC24EP32MC203",4,0,"FUID3",8392702,8392704,4,1024
328,"PIC24EP32MC204",3,0,"reset",0,4,4,1024
329,"PIC24EP32MC204",3,0,"ivt",4,512,4,1024
330,"PIC24EP32MC204",3,0,"program",512,22508,4,1024
314,"PIC24EP32MC204",4,0,"Reserved",22508,22510,4,1024
315,"PIC24EP32MC204",4,0,"Reserved",22510,22512,4,1024
316,"PIC24EP32MC204",4,0,"FICD",22512,22514,4,1024
317,"PIC24EP32MC204",4,0,"FPOR",22514,22516,4,1024
318,"PIC24EP32MC204",4,0,"FWDT",22516,22518,4,1024
319,"PIC24EP32MC204",4,0,"FOSC",22518,22520,4,1024
320,"PIC24EP32MC204",4,0,"FOSCSEL",22520,22522,4,1024
321,"PIC24EP32MC204",4,0,"FGS",22522,22524,4,1024
322,"PIC24EP32MC204",4,0,"Reserved",22524,22526,4,1024
323,"PIC24EP32MC204",4,0,"Reserved",22526,22528,4,1024
324,"PIC24EP32MC204",4,0,"FUID0",8392696,8392698,4,1024
325,"PIC24EP32MC204",4,0,"FUID1",8392698,8392700,4,1024
326,"PIC24EP32MC204",4,0,"FUID2",8392700,8392702,4,1024
327,"PIC24EP32MC204",4,0,"FUID3",8392702,8392704,4,1024
345,"PIC24EP512GP202",3,0,"reset",0,4,4,2048
346,"PIC24EP512GP202",3,0,"ivt",4,512,4,2048
347,"PIC24EP512GP202",3,0,"program",512,350188,4,2048
331,"PIC24EP512GP202",4,0,"Reserved",350188,350190,4,2048
332,"PIC24EP512GP202",4,0,"Reserved",350190,350192,4,2048
333,"PIC24EP512GP202",4,0,"FICD",350192,350194,4,2048
334,"PIC24EP512GP202",4,0,"FPOR",350194,350196,4,2048
335,"PIC24EP512GP202",4,0,"FWDT",350196,350198,4,2048
336,"PIC24EP512GP202",4,0,"FOSC",350198,350200,4,2048
337,"PIC24EP512GP202",4,0,"FOSCSEL",350200,350202,4,2048
338,"PIC24EP512GP202",4,0,"FGS",350202,350204,4,2048
339,"PIC24EP512GP202",4,0,"Reserved",350204,350206,4,2048
340,"PIC24EP512GP202",4,0,"Reserved",350206,350208,4,2048
341,"PIC24EP512GP202",4,0,"FUID0",8392696,8392698,4,2048
342,"PIC24EP512GP202",4,0,"FUID1",8392698,8392700,4,2048
343,"PIC24EP512GP202",4,0,"FUID2",8392700,8392702,4,2048
344,"PIC24EP512GP202",4,0,"FUID3",8392702,8392704,4,2048
362,"PIC24EP512GP204",3,0,"reset",0,4,4,2048
363,"PIC24EP512GP204",3,0,"ivt",4,512,4,2048
364,"PIC24EP512GP204",3,0,"program",512,350188,4,2048
348,"PIC24EP512GP204",4,0,"Reserved",350188,350190,4,2048
349,"PIC24EP512GP204",4,0,"Reserved",350190,350192,4,2048
350,"PIC24EP512GP204",4,0,"FICD",350192,350194,4,2048
351,"PIC24EP512GP204",4,0,"FPOR",350194,350196,4,2048
352,"PIC24EP512GP204",4,0,"FWDT",350196,350198,4,2048
353,"PIC24EP512GP204",4,0,"FOSC",350198,350200,4,2048
354,"PIC24EP512GP204",4,0,"FOSCSEL",350200,350202,4,2048
355,"PIC24EP512GP204",4,0,"FGS",350202,350204,4,2048
356,"PIC24EP512GP204",4,0,"Reserved",350204,350206,4,2048
357,"PIC24EP512GP204",4,0,"Reserved",350206,350208,4,2048
358,"PIC24EP512GP204",4,0,"FUID0",8392696,8392698,4,2048
359,"PIC24EP512GP204",4,0,"FUID1",8392698,8392700,4,2048
360,"PIC24EP512GP204",4,0,"FUID2",8392700,8392702,4,2048
361,"PIC24EP512GP204",4,0,"FUID3",8392702,8392704,4,2048
379,"PIC24EP512GP206",3,0,"reset",0,4,4,2048
380,"PIC24EP512GP206",3,0,"ivt",4,512,4,2048
381,"PIC24EP512GP206",3,0,"program",512,350188,4,2048
365,"PIC24EP512GP206",4,0,"Reserved",350188,350190,4,2048
366,"PIC24EP512GP206",4,0,"Reserved",350190,350192,4,2048
367,"PIC24EP512GP206",4,0,"FICD",350192,350194,4,2048
368,"PIC24EP512GP206",4,0,"FPOR",350194,350196,4,2048
369,"PIC24EP512GP206",4,0,"FWDT",350196,350198,4,2048
370,"PIC24EP512GP206",4,0,"FOSC",350198,350200,4,2048
371,"PIC24EP512GP206",4,0,"FOSCSEL",350200,350202,4,2048
372,"PIC24EP512GP206",4,0,"FGS",350202,350204,4,2048
373,"PIC24EP512GP206",4,0,"Reserved",350204,350206,4,2048
374,"PIC24EP512GP206",4,0,"Reserved",350206,350208,4,2048
375,"PIC24EP512GP206",4,0,"FUID0",8392696,8392698,4,2048
376,"PIC24EP512GP206",4,0,"FUID1",8392698,8392700,4,2048
377,"PIC24EP512GP206",4,0,"FUID2",8392700,8392702,4,2048
378,"PIC24EP512GP206",4,0,"FUID3",8392702,8392704,4,2048
390,"PIC24EP512GP806",3,0,"reset",0,4,4,2048
391,"PIC24EP512GP806",3,0,"ivt",4,512,4,2048
392,"PIC24EP512GP806",3,0,"program",512,350208,4,2048
393,"PIC24EP512GP806",3,0,"auxflash",8372224,8388602,4,2048
382,"PIC24EP512GP806",5,0,"FGS",16252932,16252934,2,2
383,"PIC24EP512GP806",5,0,"FOSCSEL",16252934,16252936,2,2
384,"PIC24EP512GP806",5,0,"FOSC",16252936,16252938,2,2
385,"PIC24EP512GP806",5,0,"FWDT",16252938,16252940,2,2
386,"PIC24EP512GP806",5,0,"FPOR",16252940,16252942,2,2
387,"PIC24EP512GP806",5,0,"FICD",16252942,16252944,2,2
388,"PIC24EP512GP806",5,0,"FAS",16252944,16252946,2,2
389,"PIC24EP512GP806",5,0,"FUID0",16252946,16252948,2,2
402,"PIC24EP512GU810",3,0,"reset",0,4,4,2048
403,"PIC24EP512GU810",3,0,"ivt",4,512,4,2048
404,"PIC24EP512GU810",3,0,"program",512,350208,4,2048
405,"PIC24EP512GU810",3,0,"auxflash",8372224,8388602,4,2048
394,"PIC24EP512GU810",5,0,"FGS",16252932,16252934,2,2
395,"PIC24EP512GU810",5,0,"FOSCSEL",16252934,16252936,2,2
396,"PIC24EP512GU810",5,0,"FOSC",16252936,16252938,2,2
